Time Values
1678793363.814888448
1678793363.816012523
1678793363.817136839
1678793363.818287729
1678793363.819420268
1678793363.820543325
1678793363.821665882
1678793363.822775365
1678793363.823900163
1678793363.825024387
1678793363.826154018
1678793363.827274926
1678793363.828409113
1678793363.829540485
1678793363.830670042
1678793363.831799191
1678793363.833052209
1678793363.834183396
1678793363.835310545
1678793363.836435084
1678793363.837588344
1678793363.838728049
1678793363.839859050
1678793363.840988200
1678793363.842109961
1678793363.843238999
1678793363.844370871
1678793363.845498983
1678793363.846627318
1678793363.847755246
1678793363.848883265
1678793363.850011063
1678793363.851138879
1678793363.852320713
1678793363.853493899
1678793363.854628271
1678793363.855760161
1678793363.856889681
1678793363.858019497
1678793363.859149351
1678793363.860278630
1678793363.861409983
1678793363.862539707
1678793363.863669152
1678793363.864798357
1678793363.865927692
1678793363.867057323
1678793363.868186751
1678793363.869316678
1678793363.870446698
1678793363.871576236
1678793363.872705552
1678793363.873828535
1678793363.874958500
1678793363.876087612
1678793363.877216743
1678793363.878452113
1678793363.879584189
1678793363.880713987
1678793363.881843284
1678793363.882972378
1678793363.884101528
1678793363.885224437
1678793363.886455677
1678793363.887587308
1678793363.888716661
1678793363.889845774
1678793363.890974738
1678793363.892097314
1678793363.893227223
1678793363.894453426
1678793363.895577613
1678793363.896707837
1678793363.897837079
1678793363.898966117
1678793363.900095211
1678793363.901224027
1678793363.902455620
1678793363.903587066
1678793363.904716049
1678793363.905845439
1678793363.906974255
1678793363.908103405
1678793363.909233906
1678793363.910460498
1678793363.911591815
1678793363.912721427
1678793363.913850410
1678793363.914979115
1678793363.916108172
1678793363.917237359
1678793363.918461303
1678793363.919593323
1678793363.920722472
1678793363.921851344
1678793363.922980235
1678793363.924109014
1678793363.925231182
1678793363.926457923
1678793363.927589239
1678793363.928718148
1678793363.929846945
1678793363.930975910
1678793363.932104615
1678793363.933233338
1678793363.934459598
1678793363.935590877
1678793363.936719767
1678793363.937848731
1678793363.938977399
1678793363.940106234
1678793363.941235402
1678793363.942458532
1678793363.943589552
1678793363.944718627
1678793363.945847351
1678793363.946977204
1678793363.948105965
1678793363.949234855
1678793363.950459614
1678793363.951591097
1678793363.952720858
1678793363.953849970
1678793363.954978916
1678793363.956108047
1678793363.957237048
1678793363.958460789
1678793363.959592050
1678793363.960720625
1678793363.961849219
1678793363.962978073
1678793363.964106778
1678793363.965235242
1678793363.966460205
1678793363.967591484
1678793363.968720504
1678793363.969849061
1678793363.970977748
1678793363.972106156
1678793363.973234898
1678793363.974459824
1678793363.975591141
1678793363.976719938
1678793363.977848773
1678793363.978977719
1678793363.980106257
1678793363.981235425
1678793363.982460481
1678793363.983591871
1678793363.984721891
1678793363.985850985
1678793363.986979653
1678793363.988108488
1678793363.989237471
1678793363.990462415
1678793363.991593639
1678793363.992722547
1678793363.993851364
1678793363.994979902
1678793363.996108589
1678793363.997237312
1678793363.998462757
1678793363.999593462
1678793364.000724333
1678793364.001846539
1678793364.002976262
1678793364.004105190
1678793364.005233858
1678793364.006458487
1678793364.007582378
1678793364.008704805
1678793364.009826899
1678793364.010950086
1678793364.012072384
1678793364.013194274
1678793364.014316202
1678793364.015439759
1678793364.016562186
1678793364.017691780
1678793364.018820744
1678793364.019949413
1678793364.021078007
1678793364.022206915
1678793364.023335454
1678793364.024466122
1678793364.025595531
1678793364.026723902
1678793364.027852515
1678793364.028981146
1678793364.030109555
1678793364.031238149
1678793364.032448371
1678793364.033579465
1678793364.034708319
1678793364.035837357
1678793364.036966192
1678793364.038094656
1678793364.039222843
1678793364.040438732
1678793364.041569918
1678793364.042699068
1678793364.043827569
1678793364.044956552
1678793364.046085442
1678793364.047213999
1678793364.048334742
1678793364.049464354
1678793364.050592652
1678793364.051713579
1678793364.052842396
1678793364.053969878
1678793364.055097584
1678793364.056224937
1678793364.057439326
1678793364.058569531
1678793364.059697329
1678793364.060824645
1678793364.061952387
1678793364.063079666
1678793364.064200131
1678793364.065328169
1678793364.066457226
1678793364.067585561
1678793364.068713637
1678793364.069841249
1678793364.070968621
1678793364.072096030
1678793364.073223124
1678793364.074436346
1678793364.075566810
1678793364.076694627
1678793364.077821961
1678793364.078949648
1678793364.080077001
1678793364.081205669
1678793364.082334078
1678793364.083463672
1678793364.084591081
1678793364.085718657
1678793364.086846251
1678793364.087973789
1678793364.089101142
1678793364.090221792
1678793364.091435385
1678793364.092565701
1678793364.093693239
1678793364.094821500
1678793364.095949261
1678793364.097076799
1678793364.098204245
1678793364.099332450
1678793364.100463229
1678793364.101592286
1678793364.102719677
1678793364.103847067
1678793364.104974531
1678793364.106102292
1678793364.107229627
1678793364.108442497
1678793364.109572295
1678793364.110699778
1678793364.111827076
1678793364.112954466
1678793364.114082912
1678793364.115210580
1678793364.116338026
1678793364.117472601
1678793364.118600640
1678793364.119727641
1678793364.120854680
1678793364.121981977
1678793364.123108775
1678793364.124236017
1678793364.125441462
1678793364.126570278
1678793364.127697465
1678793364.128817892
1678793364.129945894
1678793364.131072877
1678793364.132199952
1678793364.133327176
1678793364.134456362
1678793364.135584105
1678793364.136711106
1678793364.137838626
1678793364.138966072
1678793364.140093277
1678793364.141220519
1678793364.142340910
1678793364.143568724
1678793364.144696078
1678793364.145824412
1678793364.146951543
1678793364.148078526
1678793364.149205695
1678793364.150332733
1678793364.151462790
1678793364.152590736
1678793364.153717941
1678793364.154844813
1678793364.155972259
1678793364.157099464
1678793364.158226762
1678793364.159435095
1678793364.160564133
1678793364.161691005
1678793364.162817636
1678793364.163944749
1678793364.165072880
1678793364.166200011
1678793364.167326846
1678793364.168456051
1678793364.169584404
1678793364.170711313
1678793364.171838315
1678793364.172965242
1678793364.174092225
1678793364.175212708
1678793364.176340376
1678793364.177563691
1678793364.178691322
1678793364.179818286
1678793364.180944954
1678793364.182072011
1678793364.183198772
1678793364.184325625
1678793364.185455219
1678793364.186582776
1678793364.187709722
1678793364.188836779
1678793364.189963447
1678793364.191090486
1678793364.192210969
1678793364.193338655
1678793364.194562211
1678793364.195689398
1678793364.196816399
1678793364.197942141
1678793364.200671637
1678793364.201940266
1678793364.203060119
1678793364.204170491
1678793364.205278678
1678793364.206408439
1678793364.207537274
1678793364.208659071
1678793364.209780888
1678793364.210901297
1678793364.212021872
1678793364.213142207
1678793364.214262727
1678793364.215391636
1678793364.216518378
1678793364.217638991
1678793364.218766455
1678793364.219893401
1678793364.221020625
1678793364.222147422
1678793364.223274165
1678793364.224404185
1678793364.225531501
1678793364.226658465
1678793364.227785504
1678793364.228912357
1678793364.230039488
1678793364.231166619
1678793364.232293509
1678793364.233421770
1678793364.234549235
1678793364.235676977
1678793364.236803960
1678793364.237930980
1678793364.239057833
1678793364.240184945
1678793364.241312021
1678793364.242439245
1678793364.243566450
1678793364.244694451
1678793364.245823230
1678793364.246950250
1678793364.248076844
1678793364.249203735
1678793364.250330773
1678793364.251459978
1678793364.252587998
1678793364.253714963
1678793364.254841686
1678793364.255968484
1678793364.257095263
1678793364.258221728
1678793364.259437413
1678793364.260566803
1678793364.261694064
1678793364.262820676
1678793364.263947585
1678793364.265074050
1678793364.266200625
1678793364.267327571
1678793364.268456813
1678793364.269584259
1678793364.270711390
1678793364.271831170
1678793364.272959578
1678793364.274086598
1678793364.275207378
1678793364.276335120
1678793364.277469214
1678793364.278603419
1678793364.279725680
1678793364.280850200
1678793364.281979312
1678793364.283106536
1678793364.284233259
1678793364.285419593
1678793364.286549335
1678793364.287675967
1678793364.288803801
1678793364.291097359
1678793364.293487453
1678793364.294628787
1678793364.295759566
1678793364.296889049
1678793364.298018551
1678793364.299147330
1678793364.300276664
1678793364.301410907
1678793364.302540945
1678793364.303670261
1678793364.304798726
1678793364.305927820
1678793364.307056691
1678793364.308185915
1678793364.309314972
1678793364.310444140
1678793364.311581345
1678793364.312710217
1678793364.313839366
1678793364.314968349
1678793364.316097221
1678793364.317226519
1678793364.318442963
1678793364.319575224
1678793364.320704503
1678793364.321833893
1678793364.322963524
1678793364.324092563
1678793364.325214879
1678793364.326433546
1678793364.327565288
1678793364.328694734
1678793364.329817698
1678793364.330944755
1678793364.332075534
1678793364.333283905
1678793364.334421647
1678793364.335545630
1678793364.336680631
1678793364.337810577
1678793364.338938560
1678793364.340065691
1678793364.341192915
1678793364.342313176
1678793364.343439436
1678793364.344566475
1678793364.345693810
1678793364.346821126
1678793364.347948331
1678793364.349075481
1678793364.350202815
1678793364.351330057
1678793364.352459226
1678793364.353587579
1678793364.354715228
1678793364.355842452
1678793364.356971583
1678793364.358099418
1678793364.359226771
1678793364.360436456
1678793364.361565402
1678793364.362692922
1678793364.363819942
1678793364.364946555
1678793364.366073445
1678793364.367200132
1678793364.368320411
1678793364.369449227
1678793364.370571858
1678793364.371692490
1678793364.375952962
1678793364.378279760
1678793364.379464187
1678793364.380585873
1678793364.381706801
1678793364.382827543
1678793364.383948063
1678793364.386591449
1678793364.387722450
1678793364.388849063
1678793364.389962991
1678793364.391089029
1678793364.392215512
1678793364.393321717
1678793364.394501588
1678793364.395627331
1678793364.396841146
1678793364.397983184
1678793364.399127555
1678793364.400253094
1678793364.401388817
1678793364.402516337
1678793364.403643468
1678793364.404888616
1678793364.406101987
1678793364.407302894
1678793364.409613322
1678793364.413512023
1678793364.414639061
1678793364.415763377
1678793364.416888842
1678793364.418018788
1678793364.419147289
1678793364.420263457
1678793364.421414329
1678793364.422523571
1678793364.423633628
1678793364.424759797
1678793364.425884928
1678793364.427008040
1678793364.428128986
1678793364.429249506
1678793364.430418600
1678793364.431528861
1678793364.432638418
1678793364.433747179
1678793364.434876384
1678793364.435984756
1678793364.437094054
1678793364.438207722
1678793364.439316761
1678793364.440492317
1678793364.441602319
1678793364.442711025
1678793364.443819063
1678793364.444927806
1678793364.446049789
1678793364.447181586
1678793364.448310977
1678793364.449442163
1678793364.450571665
1678793364.451694222
1678793364.452823501
1678793364.453952336
1678793364.455081059
1678793364.456209950
1678793364.457338821
1678793364.458567155
1678793364.459696619
1678793364.460825361
1678793364.461954455
1678793364.463082994
1678793364.464211939
1678793364.465340941
1678793364.466568348
1678793364.467697794
1678793364.468827036
1678793364.469956501
1678793364.471085446
1678793364.472214318
1678793364.473443670
1678793364.474575782
1678793364.475704950
1678793364.476833526
1678793364.477962157
1678793364.479090807
1678793364.480219326
1678793364.481435845
1678793364.482567069
1678793364.483695848
1678793364.484824572
1678793364.485954943
1678793364.487083889
1678793364.488212705
1678793364.489341596
1678793364.490567133
1678793364.491690079
1678793364.492819228
1678793364.493947878
1678793364.495076620
1678793364.496205103
1678793364.497333734
1678793364.498464402
1678793364.499594274
1678793364.500722923
1678793364.501845591
1678793364.502974648
1678793364.504095298
1678793364.505225540
1678793364.506437244
1678793364.507568597
1678793364.508697358
1678793364.509826526
1678793364.510955472
1678793364.512084307
1678793364.513214234
1678793364.514436382
1678793364.515568235
1678793364.516697514
1678793364.517826497
1678793364.518955443
1678793364.520084167
1678793364.521212576
1678793364.522340910
1678793364.523565151
1678793364.524694282
1678793364.525822802
1678793364.526951303
1678793364.528080231
1678793364.529208992
1678793364.530337567
1678793364.531473420
1678793364.532602533
1678793364.533731182
1678793364.534880239
1678793364.536009500
1678793364.537137945
1678793364.538266576
1678793364.539398782
1678793364.540529468
1678793364.541651710
1678793364.542780693
1678793364.543902806
1678793364.545033696
1678793364.546162420
1678793364.547284606
1678793364.548415367
1678793364.549543294
1678793364.550672314
1678793364.551794223
1678793364.552922743
1678793364.554050763
1678793364.555179061
1678793364.556307396
1678793364.557435767
1678793364.558563936
1678793364.559692418
1678793364.560820475
1678793364.561948569
1678793364.563076941
1678793364.564205109
1678793364.565333740
1678793364.566463760
1678793364.567584966
1678793364.568714448
1678793364.569843116
1678793364.570971285
1678793364.572099397
1678793364.573228880
1678793364.574439251
1678793364.575570733
1678793364.576695050
1678793364.577825458
1678793364.578958515
1678793364.580088295
1678793364.581217926
1678793364.582445407
1678793364.583577038
1678793364.584706317
1678793364.585835022
1678793364.586963690
1678793364.588092247
1678793364.589221027
1678793364.590436786
1678793364.591611916
1678793364.592745492
1678793364.593874067
1678793364.595003235
1678793364.596130811
1678793364.597258220
1678793364.598389499
1678793364.599516982
1678793364.600644335
1678793364.601765762
1678793364.602893319
1678793364.604020636
1678793364.605153878
1678793364.606281620
1678793364.607410232
1678793364.608537900
1678793364.609660939
1678793364.610782237
1678793364.611904498
1678793364.613026647
1678793364.614148556
1678793364.615270484
1678793364.616402615
1678793364.617531505
1678793364.618651044
1678793364.619779638
1678793364.620906843
1678793364.622031955
1678793364.623161308
1678793364.624288847
1678793364.625417534
1678793364.626544998
1678793364.627672166
1678793364.628799130
1678793364.629925762
1678793364.631052430
1678793364.632179209
1678793364.633305840
1678793364.634432156
1678793364.635560065
1678793364.636686826
1678793364.637813642
1678793364.638940347
1678793364.640068682
1678793364.641195572
1678793364.642316685
1678793364.643442557
1678793364.644568466
1678793364.645703652
1678793364.646833505
1678793364.647962451
1678793364.649091064
1678793364.650219676
1678793364.651438658
1678793364.652570270
1678793364.653700253
1678793364.654829032
1678793364.655957423
1678793364.657087202
1678793364.658238018
1678793364.659449722
1678793364.660580834
1678793364.661709095
1678793364.662837541
1678793364.663965727
1678793364.665094229
1678793364.666222526
1678793364.667439193
1678793364.668570565
1678793364.669699011
1678793364.670827679
1678793364.671956180
1678793364.673084867
1678793364.674213239
1678793364.675335907
1678793364.676466982
1678793364.677595632
1678793364.678724096
1678793364.679852616
1678793364.680982210
1678793364.682110378
1678793364.683238583
1678793364.684448565
1678793364.685579751
1678793364.686701716
1678793364.687823829
1678793364.688946126
1678793364.690068109
1678793364.691189666
1678793364.692311909
1678793364.693433484
1678793364.694555134
1678793364.695676543
1678793364.696798100
1678793364.698256300
1678793364.699394357
1678793364.700525358
1678793364.701654026
1678793364.702778454
1678793364.703903233
1678793364.705026586
1678793364.706151218
1678793364.707273719
1678793364.708397202
1678793364.709529666
1678793364.710648038
1678793364.711769688
1678793364.712914522
1678793364.714054098
1678793364.715177729
1678793364.716304804
1678793364.717463787
1678793364.718578251
1678793364.719694549
1678793364.720816755
1678793364.721947589
1678793364.723074294
1678793364.724204555
1678793364.725320760
1678793364.726486613
1678793364.727672410
1678793364.728793541
1678793364.729921246
1678793364.731059859
1678793364.732178453
1678793364.733298158
1678793364.734486566
1678793364.735599382
1678793364.736714606
1678793364.737832589
1678793364.738945369
1678793364.740055685
1678793364.741171242
1678793364.742328280
1678793364.743457967
1678793364.744573469
1678793364.745684433
1678793364.746811027
1678793364.747936788
1678793364.749060178
1678793364.750184106
1678793364.751308107
1678793364.752430979
1678793364.753568573
1678793364.754694667
1678793364.755833113
1678793364.756975466
1678793364.758100412
1678793364.759231913
1678793364.760412710
1678793364.761568618
1678793364.762687657
1678793364.763803492
1678793364.764919420
1678793364.766046014
1678793364.767175385
1678793364.768302572
1678793364.769433759
1678793364.770578260
1678793364.771710243
1678793364.772833577
1678793364.773956338
1678793364.775082951
1678793364.776223230
1678793364.777433082
1678793364.778559639
1678793364.779690881
1678793364.780814123
1678793364.781936606
1678793364.783060071
1678793364.784182331
1678793364.785304388
1678793364.786426038
1678793364.787549706
1678793364.788671708
1678793364.789793357
1678793364.790916174
1678793364.792038249
1678793364.793162010
1678793364.794283993
1678793364.795415531
1678793364.796537570
1678793364.797659442
1678793364.798782851
1678793364.799904741
1678793364.801026706
1678793364.802148207
1678793364.803271949
1678793364.804395266
1678793364.805518508
1678793364.806641935
1678793364.807763381
1678793364.808887364
1678793364.810010977
1678793364.811134719
1678793364.812256369
1678793364.813386537
1678793364.814508816
1678793364.815631762
1678793364.816753412
1678793364.817874876
1678793364.818997470
1678793364.820119472
1678793364.821240788
1678793364.822473103
1678793364.823597253
1678793364.824720976
1678793364.825845385
1678793364.826965461
1678793364.828082333
1678793364.829205705
1678793364.830328743
1678793364.831472967
1678793364.832590431
1678793364.833709007
1678793364.834845064
1678793364.835966861
1678793364.837089418
1678793364.838205031
1678793364.839327810
1678793364.840448368
1678793364.841568462
1678793364.842697778
1678793364.843822242
1678793364.844953133
1678793364.846074486
1678793364.847196543
1678793364.848317748
1678793364.849487582
1678793364.850616510
1678793364.851753696
1678793364.852879661
1678793364.854008403
1678793364.855133108
1678793364.856255943
1678793364.857468961
1678793364.858607926
1678793364.859732483
1678793364.860855077
1678793364.861977356
1678793364.863101839
1678793364.864229433
1678793364.865440156
1678793364.866560620
1678793364.867683381
1678793364.868802179
1678793364.869918402
1678793364.871034552
1678793364.872152998
1678793364.873264796
1678793364.874404242
1678793364.875530391
1678793364.876640412
1678793364.877756099
1678793364.878881100
1678793364.880008138
1678793364.881151010
1678793364.882280974
1678793364.883510845
1678793364.884636920
1678793364.885758551
1678793364.886880071
1678793364.888000740
1678793364.889121334
1678793364.890248113
1678793364.891458020
1678793364.892580170
1678793364.893705912
1678793364.894833655
1678793364.895969582
1678793364.897091343
1678793364.898210844
1678793364.899332734
1678793364.900463403
1678793364.901580015
1678793364.902696591
1678793364.903850925
1678793364.904971742
1678793364.906110724
1678793364.907231096
1678793364.908464504
1678793364.909583431
1678793364.910700396
1678793364.911818342
1678793364.912937065
1678793364.914067048
1678793364.915193439
1678793364.916324921
1678793364.917456534
1678793364.918576035
1678793364.919703704
1678793364.920833020
1678793364.921959669
1678793364.923089115
1678793364.924218080
1678793364.925465616
1678793364.926599544
1678793364.927731526
1678793364.928873342
1678793364.929998011
1678793364.931127938
1678793364.932244754
1678793364.933410829
1678793364.934555645
1678793364.935676239
1678793364.936797519
1678793364.938029296
1678793364.939150353
1678793364.940293743
1678793364.941429597
1678793364.942570042
1678793364.943696692
1678793364.944826601
1678793364.945956380
1678793364.947085326
1678793364.948224105
1678793364.949422790
1678793364.950579254
1678793364.951702385
1678793364.952831035
1678793364.953956777
1678793364.955086260
1678793364.956202188
1678793364.957318134
1678793364.958539745
1678793364.959666413
1678793364.960800822
1678793364.961933415
